"datetime","time","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","dayOfWeek"
'2012-02-06 19:00:00','19:00:00','1','0','1','1',14.76,16.665,43,169.979,291,'maandag'
'2012-02-06 20:00:00','20:00:00','1','0','1','1',13.94,16.665,46,110.014,201,'maandag'
'2012-02-06 21:00:00','21:00:00','1','0','1','1',13.12,15.91,57,110.014,154,'maandag'
'2012-02-06 22:00:00','22:00:00','1','0','1','1',12.3,15.15,65,89.981,87,'maandag'
'2012-02-06 23:00:00','23:00:00','1','0','1','1',12.3,15.15,65,89.981,46,'maandag'
'2012-02-07 00:00:00','00:00:00','1','0','1','1',12.3,14.395,70,12.998,23,'dinsdag'
'2012-02-07 01:00:00','01:00:00','1','0','1','1',11.48,14.395,61,89.981,14,'dinsdag'
'2012-02-07 02:00:00','02:00:00','1','0','1','1',12.3,16.665,61,0,4,'dinsdag'
'2012-02-07 03:00:00','03:00:00','1','0','1','2',12.3,16.665,70,0,2,'dinsdag'
'2012-02-07 04:00:00','04:00:00','1','0','1','2',12.3,16.665,70,0,3,'dinsdag'
'2012-02-07 05:00:00','05:00:00','1','0','1','1',13.12,16.665,49,60.032,15,'dinsdag'
'2012-02-07 06:00:00','06:00:00','1','0','1','1',13.12,15.15,45,199.995,100,'dinsdag'
'2012-02-07 07:00:00','07:00:00','1','0','1','1',13.12,17.425,45,0,299,'dinsdag'
'2012-02-07 08:00:00','08:00:00','1','0','1','1',12.3,15.91,49,0,529,'dinsdag'
'2012-02-07 09:00:00','09:00:00','1','0','1','1',13.12,16.665,49,0,289,'dinsdag'
'2012-02-07 10:00:00','10:00:00','1','0','1','1',13.94,16.665,46,110.014,116,'dinsdag'
'2012-02-07 11:00:00','11:00:00','1','0','1','1',14.76,17.425,46,12.998,129,'dinsdag'
'2012-02-07 12:00:00','12:00:00','1','0','1','1',16.4,20.455,40,220.028,172,'dinsdag'
'2012-02-07 13:00:00','13:00:00','1','0','1','1',18.04,21.97,38,169.979,184,'dinsdag'
'2012-02-07 14:00:00','14:00:00','1','0','1','1',18.04,21.97,38,169.979,138,'dinsdag'
'2012-02-07 15:00:00','15:00:00','1','0','1','1',18.04,21.97,38,12.998,146,'dinsdag'
'2012-02-07 16:00:00','16:00:00','1','0','1','1',18.04,21.97,35,169.979,276,'dinsdag'
'2012-02-07 17:00:00','17:00:00','1','0','1','1',18.04,21.97,35,12.998,509,'dinsdag'
'2012-02-07 18:00:00','18:00:00','1','0','1','1',17.22,21.21,38,12.998,518,'dinsdag'
'2012-02-07 19:00:00','19:00:00','1','0','1','1',15.58,19.695,43,150.013,338,'dinsdag'
'2012-02-07 20:00:00','20:00:00','1','0','1','1',14.76,17.425,50,89.981,212,'dinsdag'
'2012-02-07 21:00:00','21:00:00','1','0','1','1',13.94,17.425,61,70.015,190,'dinsdag'
'2012-02-07 22:00:00','22:00:00','1','0','1','1',13.12,15.91,57,12.998,118,'dinsdag'
'2012-02-07 23:00:00','23:00:00','1','0','1','1',13.12,16.665,57,89.981,51,'dinsdag'
'2012-02-08 00:00:00','00:00:00','1','0','1','1',12.3,14.395,56,150.013,23,'woensdag'
'2012-02-08 01:00:00','01:00:00','1','0','1','1',11.48,13.635,61,110.014,10,'woensdag'
'2012-02-08 02:00:00','02:00:00','1','0','1','1',10.66,15.15,65,0,1,'woensdag'
'2012-02-08 03:00:00','03:00:00','1','0','1','1',10.66,15.15,65,0,1,'woensdag'
'2012-02-08 04:00:00','04:00:00','1','0','1','1',9.84,12.88,70,60.032,1,'woensdag'
'2012-02-08 05:00:00','05:00:00','1','0','1','1',9.84,12.88,70,60.032,20,'woensdag'
'2012-02-08 06:00:00','06:00:00','1','0','1','2',9.84,14.395,70,0,98,'woensdag'
'2012-02-08 07:00:00','07:00:00','1','0','1','2',9.84,12.88,70,70.015,281,'woensdag'
'2012-02-08 08:00:00','08:00:00','1','0','1','2',9.84,11.365,70,150.013,508,'woensdag'
'2012-02-08 09:00:00','09:00:00','1','0','1','2',9.84,12.88,70,110.014,253,'woensdag'
'2012-02-08 10:00:00','10:00:00','1','0','1','2',10.66,12.88,70,150.013,108,'woensdag'
'2012-02-08 11:00:00','11:00:00','1','0','1','2',10.66,12.88,65,150.013,102,'woensdag'
'2012-02-08 12:00:00','12:00:00','1','0','1','2',11.48,12.88,65,190.012,138,'woensdag'
'2012-02-08 13:00:00','13:00:00','1','0','1','2',11.48,14.395,61,70.015,126,'woensdag'
'2012-02-08 14:00:00','14:00:00','1','0','1','2',12.3,15.15,56,110.014,108,'woensdag'
'2012-02-08 15:00:00','15:00:00','1','0','1','3',12.3,15.91,61,70.015,54,'woensdag'
'2012-02-08 16:00:00','16:00:00','1','0','1','3',10.66,13.635,81,70.015,75,'woensdag'
'2012-02-08 17:00:00','17:00:00','1','0','1','3',9.84,12.88,87,70.015,155,'woensdag'
'2012-02-08 18:00:00','18:00:00','1','0','1','3',9.84,12.88,87,70.015,167,'woensdag'
'2012-02-08 19:00:00','19:00:00','1','0','1','3',9.84,12.88,87,70.015,161,'woensdag'
'2012-02-08 20:00:00','20:00:00','1','0','1','3',9.84,12.12,87,89.981,125,'woensdag'
'2012-02-08 21:00:00','21:00:00','1','0','1','3',9.84,11.365,87,12.998,129,'woensdag'
'2012-02-08 22:00:00','22:00:00','1','0','1','2',9.84,12.12,87,89.981,98,'woensdag'
'2012-02-08 23:00:00','23:00:00','1','0','1','2',9.84,12.12,87,110.014,60,'woensdag'
'2012-02-09 00:00:00','00:00:00','1','0','1','2',9.84,12.12,87,110.014,26,'vrijdag'
'2012-02-09 01:00:00','01:00:00','1','0','1','2',9.84,12.12,87,89.981,12,'vrijdag'
'2012-02-09 02:00:00','02:00:00','1','0','1','1',9.02,11.365,80,89.981,2,'vrijdag'
'2012-02-09 03:00:00','03:00:00','1','0','1','1',9.02,10.605,80,190.012,4,'vrijdag'
'2012-02-09 04:00:00','04:00:00','1','0','1','2',9.02,9.85,75,300.026,1,'vrijdag'
'2012-02-09 05:00:00','05:00:00','1','0','1','1',8.2,9.09,75,190.012,18,'vrijdag'
'2012-02-09 06:00:00','06:00:00','1','0','1','1',8.2,9.09,75,190.012,76,'vrijdag'
'2012-02-09 07:00:00','07:00:00','1','0','1','1',8.2,9.85,69,169.979,267,'vrijdag'
'2012-02-09 08:00:00','08:00:00','1','0','1','1',8.2,9.85,64,169.979,484,'vrijdag'
'2012-02-09 09:00:00','09:00:00','1','0','1','1',8.2,9.85,59,150.013,238,'vrijdag'
'2012-02-09 10:00:00','10:00:00','1','0','1','1',9.02,10.605,51,150.013,97,'vrijdag'
'2012-02-09 11:00:00','11:00:00','1','0','1','1',9.84,11.365,52,150.013,99,'vrijdag'
'2012-02-09 12:00:00','12:00:00','1','0','1','1',10.66,11.365,48,220.028,158,'vrijdag'
'2012-02-09 13:00:00','13:00:00','1','0','1','1',12.3,13.635,42,220.028,154,'vrijdag'
'2012-02-09 14:00:00','14:00:00','1','0','1','1',13.12,15.15,39,199.995,144,'vrijdag'
'2012-02-09 15:00:00','15:00:00','1','0','1','1',13.12,15.15,36,199.995,134,'vrijdag'
'2012-02-09 16:00:00','16:00:00','1','0','1','1',13.94,16.665,36,0,238,'vrijdag'
'2012-02-09 17:00:00','17:00:00','1','0','1','1',13.94,16.665,34,89.981,399,'vrijdag'
'2012-02-09 18:00:00','18:00:00','1','0','1','1',13.94,16.665,31,110.014,417,'vrijdag'
'2012-02-09 19:00:00','19:00:00','1','0','1','1',13.12,16.665,33,70.015,295,'vrijdag'
'2012-02-09 20:00:00','20:00:00','1','0','1','1',13.12,17.425,36,0,199,'vrijdag'
'2012-02-09 21:00:00','21:00:00','1','0','1','1',12.3,15.91,52,60.032,177,'vrijdag'
'2012-02-09 22:00:00','22:00:00','1','0','1','2',12.3,16.665,56,0,107,'vrijdag'
'2012-02-09 23:00:00','23:00:00','1','0','1','2',12.3,16.665,52,0,84,'vrijdag'
'2012-02-10 00:00:00','00:00:00','1','0','1','2',11.48,15.15,65,60.032,43,'zaterdag'
'2012-02-10 01:00:00','01:00:00','1','0','1','2',11.48,15.15,61,60.032,13,'zaterdag'
'2012-02-10 02:00:00','02:00:00','1','0','1','1',10.66,14.395,52,60.032,16,'zaterdag'
'2012-02-10 03:00:00','03:00:00','1','0','1','1',10.66,14.395,56,60.032,5,'zaterdag'
'2012-02-10 04:00:00','04:00:00','1','0','1','1',10.66,14.395,56,60.032,2,'zaterdag'
'2012-02-10 05:00:00','05:00:00','1','0','1','1',9.84,11.365,52,150.013,17,'zaterdag'
'2012-02-10 06:00:00','06:00:00','1','0','1','1',8.2,9.85,59,12.998,64,'zaterdag'
'2012-02-10 07:00:00','07:00:00','1','0','1','1',8.2,10.605,59,110.014,230,'zaterdag'
'2012-02-10 08:00:00','08:00:00','1','0','1','1',8.2,10.605,59,110.014,448,'zaterdag'
'2012-02-10 09:00:00','09:00:00','1','0','1','1',9.02,11.365,55,110.014,275,'zaterdag'
'2012-02-10 10:00:00','10:00:00','1','0','1','2',10.66,13.635,48,89.981,124,'zaterdag'
'2012-02-10 11:00:00','11:00:00','1','0','1','2',11.48,14.395,45,70.015,153,'zaterdag'
'2012-02-10 12:00:00','12:00:00','1','0','1','2',12.3,15.15,42,89.981,176,'zaterdag'
'2012-02-10 13:00:00','13:00:00','1','0','1','2',12.3,15.91,42,60.032,192,'zaterdag'
'2012-02-10 14:00:00','14:00:00','1','0','1','2',13.12,16.665,39,60.032,146,'zaterdag'
'2012-02-10 15:00:00','15:00:00','1','0','1','2',13.12,16.665,45,89.981,191,'zaterdag'
'2012-02-10 16:00:00','16:00:00','1','0','1','2',13.94,15.91,42,169.979,268,'zaterdag'
'2012-02-10 17:00:00','17:00:00','1','0','1','2',13.94,16.665,42,12.998,396,'zaterdag'
'2012-02-10 18:00:00','18:00:00','1','0','1','3',12.3,15.15,61,89.981,359,'zaterdag'
'2012-02-10 19:00:00','19:00:00','1','0','1','2',13.12,17.425,57,0,262,'zaterdag'
'2012-02-10 20:00:00','20:00:00','1','0','1','2',13.12,17.425,57,0,151,'zaterdag'
'2012-02-10 21:00:00','21:00:00','1','0','1','2',13.12,16.665,66,60.032,122,'zaterdag'
'2012-02-10 22:00:00','22:00:00','1','0','1','2',13.12,17.425,66,0,113,'zaterdag'
'2012-02-10 23:00:00','23:00:00','1','0','1','2',12.3,15.91,70,60.032,65,'zaterdag'
'2012-02-11 00:00:00','00:00:00','1','0','0','2',12.3,15.15,70,89.981,53,'zondag'
'2012-02-11 01:00:00','01:00:00','1','0','0','3',11.48,14.395,81,89.981,45,'zondag'
'2012-02-11 02:00:00','02:00:00','1','0','0','3',10.66,12.88,81,12.998,26,'zondag'
'2012-02-11 03:00:00','03:00:00','1','0','0','3',9.84,11.365,87,150.013,9,'zondag'
'2012-02-11 04:00:00','04:00:00','1','0','0','3',9.84,11.365,87,150.013,4,'zondag'
'2012-02-11 05:00:00','05:00:00','1','0','0','3',9.02,11.365,93,110.014,2,'zondag'
'2012-02-11 06:00:00','06:00:00','1','0','0','3',9.02,11.365,93,89.981,9,'zondag'
'2012-02-11 07:00:00','07:00:00','1','0','0','3',9.02,11.365,93,89.981,19,'zondag'
'2012-02-11 08:00:00','08:00:00','1','0','0','3',9.02,11.365,93,89.981,78,'zondag'
'2012-02-11 09:00:00','09:00:00','1','0','0','3',9.02,12.12,93,70.015,90,'zondag'
'2012-02-11 10:00:00','10:00:00','1','0','0','3',9.02,12.12,93,70.015,166,'zondag'
'2012-02-11 11:00:00','11:00:00','1','0','0','2',9.84,12.88,81,70.015,183,'zondag'
'2012-02-11 12:00:00','12:00:00','1','0','0','2',10.66,12.88,81,110.014,221,'zondag'
'2012-02-11 13:00:00','13:00:00','1','0','0','2',10.66,12.12,81,190.012,235,'zondag'
'2012-02-11 14:00:00','14:00:00','1','0','0','2',10.66,12.12,81,169.979,243,'zondag'
'2012-02-11 15:00:00','15:00:00','1','0','0','2',12.3,13.635,61,199.995,124,'zondag'
'2012-02-11 16:00:00','16:00:00','1','0','0','3',9.02,9.85,75,279.993,146,'zondag'
'2012-02-11 17:00:00','17:00:00','1','0','0','3',9.02,9.09,69,310.009,144,'zondag'
'2012-02-11 18:00:00','18:00:00','1','0','0','2',9.02,9.09,47,439.989,108,'zondag'
'2012-02-11 19:00:00','19:00:00','1','0','0','2',8.2,7.575,40,369.974,87,'zondag'
'2012-02-11 20:00:00','20:00:00','1','0','0','2',6.56,6.06,43,369.974,63,'zondag'
'2012-02-11 21:00:00','21:00:00','1','0','0','1',5.74,3.79,43,430.006,48,'zondag'
'2012-02-11 22:00:00','22:00:00','1','0','0','2',5.74,5.305,39,260.027,46,'zondag'
'2012-02-11 23:00:00','23:00:00','1','0','0','3',4.92,3.79,50,329.975,20,'zondag'
'2012-02-12 00:00:00','00:00:00','1','0','0','3',4.1,3.79,68,260.027,21,'maandag'
'2012-02-12 01:00:00','01:00:00','1','0','0','3',3.28,2.275,79,310.009,24,'maandag'
'2012-02-12 02:00:00','02:00:00','1','0','0','2',4.1,3.03,58,390.007,27,'maandag'
'2012-02-12 03:00:00','03:00:00','1','0','0','2',4.1,2.275,46,460.022,14,'maandag'
'2012-02-12 04:00:00','04:00:00','1','0','0','2',4.1,2.275,46,479.988,1,'maandag'
'2012-02-12 05:00:00','05:00:00','1','0','0','1',4.1,3.79,49,260.027,3,'maandag'
'2012-02-12 06:00:00','06:00:00','1','0','0','1',4.1,3.79,49,260.027,2,'maandag'
'2012-02-12 07:00:00','07:00:00','1','0','0','1',3.28,4.545,53,12.998,18,'maandag'
'2012-02-12 08:00:00','08:00:00','1','0','0','1',3.28,3.79,53,169.979,26,'maandag'
'2012-02-12 09:00:00','09:00:00','1','0','0','1',4.1,4.545,49,199.995,63,'maandag'
'2012-02-12 10:00:00','10:00:00','1','0','0','1',4.92,5.305,42,239.994,91,'maandag'
'2012-02-12 11:00:00','11:00:00','1','0','0','1',4.92,5.305,42,199.995,124,'maandag'
'2012-02-12 12:00:00','12:00:00','1','0','0','1',5.74,3.79,39,430.006,140,'maandag'
'2012-02-12 13:00:00','13:00:00','1','0','0','1',6.56,6.06,40,300.026,138,'maandag'
'2012-02-12 14:00:00','14:00:00','1','0','0','1',6.56,6.06,40,350.008,111,'maandag'
'2012-02-12 15:00:00','15:00:00','1','0','0','1',6.56,6.06,40,369.974,155,'maandag'
'2012-02-12 16:00:00','16:00:00','1','0','0','1',8.2,8.335,34,310.009,164,'maandag'
'2012-02-12 17:00:00','17:00:00','1','0','0','1',7.38,7.575,37,279.993,87,'maandag'
'2012-02-12 18:00:00','18:00:00','1','0','0','1',6.56,6.06,40,310.009,96,'maandag'
'2012-02-12 19:00:00','19:00:00','1','0','0','1',6.56,6.82,40,190.012,80,'maandag'
'2012-02-12 20:00:00','20:00:00','1','0','0','1',5.74,6.06,42,220.028,57,'maandag'
'2012-02-12 21:00:00','21:00:00','1','0','0','1',5.74,6.06,43,199.995,36,'maandag'
'2012-02-12 22:00:00','22:00:00','1','0','0','1',5.74,7.575,43,110.014,28,'maandag'
'2012-02-12 23:00:00','23:00:00','1','0','0','1',5.74,6.82,43,150.013,23,'maandag'
'2012-02-13 00:00:00','00:00:00','1','0','1','1',5.74,6.82,46,150.013,9,'woensdag'
'2012-02-13 01:00:00','01:00:00','1','0','1','1',4.92,6.06,50,150.013,6,'woensdag'
'2012-02-13 02:00:00','02:00:00','1','0','1','1',5.74,6.82,46,12.998,4,'woensdag'
'2012-02-13 03:00:00','03:00:00','1','0','1','1',4.92,7.575,54,70.015,1,'woensdag'
'2012-02-13 04:00:00','04:00:00','1','0','1','1',4.92,8.335,54,60.032,2,'woensdag'
'2012-02-13 05:00:00','05:00:00','1','0','1','1',4.1,6.06,58,89.981,17,'woensdag'
'2012-02-13 06:00:00','06:00:00','1','0','1','1',4.1,5.305,54,150.013,72,'woensdag'
'2012-02-13 07:00:00','07:00:00','1','0','1','1',4.1,5.305,54,12.998,195,'woensdag'
'2012-02-13 08:00:00','08:00:00','1','0','1','1',4.1,6.06,54,89.981,417,'woensdag'
'2012-02-13 09:00:00','09:00:00','1','0','1','1',4.92,6.82,50,12.998,205,'woensdag'
'2012-02-13 10:00:00','10:00:00','1','0','1','1',5.74,7.575,50,89.981,71,'woensdag'
'2012-02-13 11:00:00','11:00:00','1','0','1','1',9.02,11.365,37,12.998,90,'woensdag'
'2012-02-13 12:00:00','12:00:00','1','0','1','1',11.48,12.88,28,220.028,118,'woensdag'
'2012-02-13 13:00:00','13:00:00','1','0','1','1',13.12,15.15,22,150.013,140,'woensdag'
'2012-02-13 14:00:00','14:00:00','1','0','1','1',13.94,17.425,23,70.015,135,'woensdag'
'2012-02-13 15:00:00','15:00:00','1','0','1','1',14.76,17.425,27,89.981,155,'woensdag'
'2012-02-13 16:00:00','16:00:00','1','0','1','1',14.76,17.425,23,12.998,211,'woensdag'
'2012-02-13 17:00:00','17:00:00','1','0','1','1',14.76,17.425,23,12.998,407,'woensdag'
'2012-02-13 18:00:00','18:00:00','1','0','1','1',13.94,15.91,25,169.979,405,'woensdag'
'2012-02-13 19:00:00','19:00:00','1','0','1','1',13.94,16.665,25,89.981,263,'woensdag'
'2012-02-13 20:00:00','20:00:00','1','0','1','1',12.3,15.15,42,110.014,214,'woensdag'
'2012-02-13 21:00:00','21:00:00','1','0','1','1',11.48,14.395,45,89.981,147,'woensdag'
'2012-02-13 22:00:00','22:00:00','1','0','1','1',10.66,13.635,56,70.015,102,'woensdag'
'2012-02-13 23:00:00','23:00:00','1','0','1','1',11.48,15.91,41,0,36,'woensdag'
'2012-02-14 00:00:00','00:00:00','1','0','1','2',10.66,15.15,60,0,14,'donderdag'
'2012-02-14 01:00:00','01:00:00','1','0','1','2',10.66,15.15,56,0,6,'donderdag'
'2012-02-14 02:00:00','02:00:00','1','0','1','2',11.48,15.91,41,0,3,'donderdag'
'2012-02-14 03:00:00','03:00:00','1','0','1','2',10.66,15.15,52,0,3,'donderdag'
'2012-02-14 04:00:00','04:00:00','1','0','1','2',10.66,13.635,65,70.015,2,'donderdag'
'2012-02-14 05:00:00','05:00:00','1','0','1','2',10.66,13.635,65,70.015,22,'donderdag'
'2012-02-14 06:00:00','06:00:00','1','0','1','2',10.66,15.15,56,0,90,'donderdag'
'2012-02-14 07:00:00','07:00:00','1','0','1','2',9.84,12.88,60,60.032,280,'donderdag'
'2012-02-14 08:00:00','08:00:00','1','0','1','2',9.84,14.395,70,0,513,'donderdag'
'2012-02-14 09:00:00','09:00:00','1','0','1','2',10.66,14.395,56,60.032,262,'donderdag'
'2012-02-14 10:00:00','10:00:00','1','0','1','2',10.66,13.635,60,89.981,98,'donderdag'
'2012-02-14 11:00:00','11:00:00','1','0','1','2',12.3,15.15,45,110.014,112,'donderdag'
'2012-02-14 12:00:00','12:00:00','1','0','1','2',12.3,14.395,52,150.013,172,'donderdag'
'2012-02-14 13:00:00','13:00:00','1','0','1','2',14.76,16.665,40,169.979,173,'donderdag'
'2012-02-14 14:00:00','14:00:00','1','0','1','1',16.4,20.455,40,150.013,124,'donderdag'
'2012-02-14 15:00:00','15:00:00','1','0','1','2',17.22,21.21,38,300.026,145,'donderdag'
'2012-02-14 16:00:00','16:00:00','1','0','1','1',17.22,21.21,35,199.995,266,'donderdag'
'2012-02-14 17:00:00','17:00:00','1','0','1','1',17.22,21.21,38,239.994,523,'donderdag'
'2012-02-14 18:00:00','18:00:00','1','0','1','2',15.58,19.695,46,199.995,406,'donderdag'
'2012-02-14 19:00:00','19:00:00','1','0','1','2',14.76,17.425,50,110.014,281,'donderdag'
'2012-02-14 20:00:00','20:00:00','1','0','1','2',15.58,19.695,46,89.981,184,'donderdag'
'2012-02-14 21:00:00','21:00:00','1','0','1','2',14.76,18.18,50,70.015,109,'donderdag'
'2012-02-14 22:00:00','22:00:00','1','0','1','2',14.76,18.18,50,70.015,77,'donderdag'
'2012-02-14 23:00:00','23:00:00','1','0','1','2',14.76,18.18,50,60.032,57,'donderdag'
'2012-02-15 00:00:00','00:00:00','1','0','1','1',13.12,17.425,57,0,22,'vrijdag'
'2012-02-15 01:00:00','01:00:00','1','0','1','1',13.94,18.18,53,0,5,'vrijdag'
'2012-02-15 02:00:00','02:00:00','1','0','1','1',12.3,16.665,61,0,4,'vrijdag'
'2012-02-15 03:00:00','03:00:00','1','0','1','1',11.48,15.91,75,0,3,'vrijdag'
'2012-02-15 04:00:00','04:00:00','1','0','1','1',11.48,14.395,70,70.015,1,'vrijdag'
'2012-02-15 05:00:00','05:00:00','1','0','1','1',11.48,14.395,70,70.015,25,'vrijdag'
'2012-02-15 06:00:00','06:00:00','1','0','1','1',12.3,15.15,61,89.981,95,'vrijdag'
'2012-02-15 07:00:00','07:00:00','1','0','1','2',12.3,14.395,65,12.998,321,'vrijdag'
'2012-02-15 08:00:00','08:00:00','1','0','1','1',13.12,14.395,61,239.994,515,'vrijdag'
'2012-02-15 09:00:00','09:00:00','1','0','1','1',13.12,15.15,61,220.028,231,'vrijdag'
'2012-02-15 10:00:00','10:00:00','1','0','1','1',13.94,15.15,57,199.995,120,'vrijdag'
'2012-02-15 11:00:00','11:00:00','1','0','1','1',14.76,16.665,53,190.012,138,'vrijdag'
'2012-02-15 12:00:00','12:00:00','1','0','1','1',15.58,19.695,46,260.027,163,'vrijdag'
'2012-02-15 13:00:00','13:00:00','1','0','1','1',16.4,20.455,43,190.012,170,'vrijdag'
'2012-02-15 14:00:00','14:00:00','1','0','1','1',17.22,21.21,41,239.994,134,'vrijdag'
'2012-02-15 15:00:00','15:00:00','1','0','1','1',17.22,21.21,41,150.013,171,'vrijdag'
'2012-02-15 16:00:00','16:00:00','1','0','1','1',17.22,21.21,38,12.998,231,'vrijdag'
'2012-02-15 17:00:00','17:00:00','1','0','1','1',17.22,21.21,38,12.998,487,'vrijdag'
'2012-02-15 18:00:00','18:00:00','1','0','1','1',16.4,20.455,40,150.013,468,'vrijdag'
'2012-02-15 19:00:00','19:00:00','1','0','1','1',15.58,19.695,43,110.014,311,'vrijdag'
'2012-02-15 20:00:00','20:00:00','1','0','1','1',14.76,17.425,46,110.014,211,'vrijdag'
'2012-02-15 21:00:00','21:00:00','1','0','1','1',13.94,16.665,53,110.014,178,'vrijdag'
'2012-02-15 22:00:00','22:00:00','1','0','1','1',13.94,17.425,49,70.015,107,'vrijdag'
'2012-02-15 23:00:00','23:00:00','1','0','1','1',13.94,17.425,53,60.032,58,'vrijdag'
'2012-02-16 00:00:00','00:00:00','1','0','1','2',12.3,15.15,70,89.981,23,'zaterdag'
'2012-02-16 01:00:00','01:00:00','1','0','1','2',12.3,16.665,70,0,5,'zaterdag'
'2012-02-16 02:00:00','02:00:00','1','0','1','2',12.3,15.91,70,60.032,7,'zaterdag'
'2012-02-16 03:00:00','03:00:00','1','0','1','2',12.3,16.665,61,0,1,'zaterdag'
'2012-02-16 04:00:00','04:00:00','1','0','1','3',12.3,15.91,70,60.032,3,'zaterdag'
'2012-02-16 05:00:00','05:00:00','1','0','1','2',12.3,16.665,70,0,20,'zaterdag'
'2012-02-16 06:00:00','06:00:00','1','0','1','2',12.3,15.91,70,60.032,87,'zaterdag'
'2012-02-16 07:00:00','07:00:00','1','0','1','2',12.3,15.15,70,89.981,288,'zaterdag'
'2012-02-16 08:00:00','08:00:00','1','0','1','2',12.3,15.91,70,60.032,498,'zaterdag'
'2012-02-16 09:00:00','09:00:00','1','0','1','2',12.3,15.15,70,110.014,202,'zaterdag'
'2012-02-16 10:00:00','10:00:00','1','0','1','3',13.12,16.665,70,89.981,44,'zaterdag'
'2012-02-16 11:00:00','11:00:00','1','0','1','3',13.12,16.665,70,70.015,71,'zaterdag'
'2012-02-16 12:00:00','12:00:00','1','0','1','3',13.12,16.665,76,60.032,45,'zaterdag'
'2012-02-16 13:00:00','13:00:00','1','0','1','3',13.94,15.91,71,169.979,64,'zaterdag'
'2012-02-16 14:00:00','14:00:00','1','0','1','3',13.12,15.91,81,12.998,31,'zaterdag'
'2012-02-16 15:00:00','15:00:00','1','0','1','3',13.94,18.18,76,0,53,'zaterdag'
'2012-02-16 16:00:00','16:00:00','1','0','1','3',13.94,18.18,81,0,118,'zaterdag'
'2012-02-16 17:00:00','17:00:00','1','0','1','3',13.94,18.18,87,0,289,'zaterdag'
'2012-02-16 18:00:00','18:00:00','1','0','1','3',13.94,16.665,87,89.981,353,'zaterdag'
'2012-02-16 19:00:00','19:00:00','1','0','1','2',13.12,15.91,87,110.014,258,'zaterdag'
'2012-02-16 20:00:00','20:00:00','1','0','1','2',13.12,16.665,87,89.981,216,'zaterdag'
'2012-02-16 21:00:00','21:00:00','1','0','1','2',13.94,17.425,81,70.015,145,'zaterdag'
'2012-02-16 22:00:00','22:00:00','1','0','1','2',13.12,17.425,81,0,111,'zaterdag'
'2012-02-16 23:00:00','23:00:00','1','0','1','1',13.12,16.665,81,60.032,73,'zaterdag'
'2012-02-17 00:00:00','00:00:00','1','0','1','2',12.3,16.665,87,0,34,'maandag'
'2012-02-17 01:00:00','01:00:00','1','0','1','2',12.3,16.665,93,0,18,'maandag'
'2012-02-17 02:00:00','02:00:00','1','0','1','2',12.3,15.91,93,70.015,12,'maandag'
'2012-02-17 03:00:00','03:00:00','1','0','1','2',11.48,14.395,93,70.015,1,'maandag'
'2012-02-17 04:00:00','04:00:00','1','0','1','2',11.48,13.635,93,12.998,1,'maandag'
'2012-02-17 05:00:00','05:00:00','1','0','1','2',11.48,13.635,93,110.014,16,'maandag'
'2012-02-17 06:00:00','06:00:00','1','0','1','2',11.48,14.395,96,89.981,71,'maandag'
'2012-02-17 07:00:00','07:00:00','1','0','1','2',11.48,14.395,93,70.015,226,'maandag'
'2012-02-17 08:00:00','08:00:00','1','0','1','2',10.66,15.15,100,0,520,'maandag'
'2012-02-17 09:00:00','09:00:00','1','0','1','2',10.66,15.15,100,0,283,'maandag'
'2012-02-17 10:00:00','10:00:00','1','0','1','1',13.94,15.91,71,190.012,116,'maandag'
'2012-02-17 11:00:00','11:00:00','1','0','1','1',14.76,16.665,62,279.993,142,'maandag'
'2012-02-17 12:00:00','12:00:00','1','0','1','1',15.58,19.695,46,260.027,198,'maandag'
'2012-02-17 13:00:00','13:00:00','1','0','1','1',16.4,20.455,43,239.994,205,'maandag'
'2012-02-17 14:00:00','14:00:00','1','0','1','1',16.4,20.455,37,239.994,170,'maandag'
